Unnamed: 0,Gene,Paralog,Perc_ID,ko_length,paralog_length,dataset
157,RUNX2,RUNX1,65.4167,336192.0,1216866.0,GSE92872-2-paralogs.csv
158,RUNX2,RUNX3,65.3012,336192.0,65610.0,GSE92872-2-paralogs.csv
159,ZAP70,JAK3,12.6335,26286.0,23291.0,GSE92872-2-paralogs.csv
160,ZAP70,FGR,25.8979,26286.0,23121.0,GSE92872-2-paralogs.csv
161,ZAP70,FRK,27.9208,26286.0,129742.0,GSE92872-2-paralogs.csv
162,ZAP70,JAK1,12.1317,26286.0,234531.0,GSE92872-2-paralogs.csv
163,ZAP70,SRC,27.7985,26286.0,61365.0,GSE92872-2-paralogs.csv
164,ZAP70,TEC,22.0285,26286.0,134055.0,GSE92872-2-paralogs.csv
165,ZAP70,FER,17.8832,26286.0,449000.0,GSE92872-2-paralogs.csv
166,ZAP70,LYN,27.1484,26286.0,134334.0,GSE92872-2-paralogs.csv
167,ZAP70,FYN,27.933,26286.0,213120.0,GSE92872-2-paralogs.csv
168,ZAP70,TYK2,11.9629,26286.0,30075.0,GSE92872-2-paralogs.csv
169,ZAP70,TXK,24.4782,26286.0,67857.0,GSE92872-2-paralogs.csv
170,ZAP70,BMX,19.4074,26286.0,92283.0,GSE92872-2-paralogs.csv
171,ZAP70,STYK1,23.4597,26286.0,55395.0,GSE92872-2-paralogs.csv
172,ZAP70,PTK6,30.3769,26286.0,9375.0,GSE92872-2-paralogs.csv
173,ZAP70,HCK,26.2357,26286.0,49659.0,GSE92872-2-paralogs.csv
174,ZAP70,FES,17.2749,26286.0,12081.0,GSE92872-2-paralogs.csv
175,ZAP70,PTK2,15.7847,26286.0,344316.0,GSE92872-2-paralogs.csv
176,ZAP70,ABL1,13.2743,26286.0,174632.0,GSE92872-2-paralogs.csv
177,ZAP70,ABL2,12.9442,26286.0,130354.0,GSE92872-2-paralogs.csv
178,ZAP70,BTK,20.3338,26286.0,41458.0,GSE92872-2-paralogs.csv
179,ZAP70,CSK,31.7778,26286.0,21117.0,GSE92872-2-paralogs.csv
180,ZAP70,TNK1,14.826,26286.0,9240.0,GSE92872-2-paralogs.csv
181,ZAP70,LCK,28.8802,26286.0,34921.0,GSE92872-2-paralogs.csv
182,ZAP70,BLK,28.5149,26286.0,77705.0,GSE92872-2-paralogs.csv
183,ZAP70,SRMS,29.5082,26286.0,9260.0,GSE92872-2-paralogs.csv
184,ZAP70,SYK,53.3858,26286.0,96762.0,GSE92872-2-paralogs.csv
185,ZAP70,PTK2B,16.0555,26286.0,147909.0,GSE92872-2-paralogs.csv
186,ZAP70,JAK2,12.0141,26286.0,145558.0,GSE92872-2-paralogs.csv
187,ZAP70,ITK,22.2581,26286.0,112252.0,GSE92872-2-paralogs.csv
188,ZAP70,MATK,26.43,26286.0,24159.0,GSE92872-2-paralogs.csv
189,ZAP70,YES1,26.3352,26286.0,90958.0,GSE92872-2-paralogs.csv
190,ZAP70,TNK2,11.3744,26286.0,48581.0,GSE92872-2-paralogs.csv
191,EGR4,EGR2,26.0504,2772.0,7171.0,GSE92872-2-paralogs.csv
192,EGR4,WT1,16.2835,2772.0,47789.0,GSE92872-2-paralogs.csv
193,EGR4,EGR1,22.2836,2772.0,3824.0,GSE92872-2-paralogs.csv
194,EGR4,EGR3,30.7494,2772.0,5821.0,GSE92872-2-paralogs.csv
0,KMT2A,EZH2,17.0439,90376.0,77064.0,GSE156082-paralogs.csv
1,KMT2A,SETDB2,12.1641,90376.0,50729.0,GSE156082-paralogs.csv
2,KMT2A,SETD2,9.00936,90376.0,147685.0,GSE156082-paralogs.csv
3,KMT2A,KMT2B,37.9006,90376.0,20907.0,GSE156082-paralogs.csv
4,KMT2A,NSD3,11.3431,90376.0,112568.0,GSE156082-paralogs.csv
5,KMT2A,SETD1B,16.5819,90376.0,28647.0,GSE156082-paralogs.csv
6,KMT2A,SETD1A,17.2232,90376.0,27370.0,GSE156082-paralogs.csv
7,KMT2A,EHMT1,15.7935,90376.0,251024.0,GSE156082-paralogs.csv
8,KMT2A,KMT2D,11.0168,90376.0,41819.0,GSE156082-paralogs.csv
9,KMT2A,EZH1,16.332,90376.0,44774.0,GSE156082-paralogs.csv
10,KMT2A,NSD1,7.15875,90376.0,168383.0,GSE156082-paralogs.csv
11,KMT2A,SETBP1,9.52381,90376.0,388337.0,GSE156082-paralogs.csv
12,KMT2A,EHMT2,15.9504,90376.0,17939.0,GSE156082-paralogs.csv
13,KMT2A,ASH1L,7.72605,90376.0,227894.0,GSE156082-paralogs.csv
14,KMT2A,NSD2,11.9414,90376.0,110814.0,GSE156082-paralogs.csv
15,KMT2A,KMT2C,12.9302,90376.0,301722.0,GSE156082-paralogs.csv
16,KMT2A,SUV39H2,21.4634,90376.0,25495.0,GSE156082-paralogs.csv
17,KMT2A,SETDB1,11.4551,90376.0,38481.0,GSE156082-paralogs.csv
18,KMT2A,SUV39H1,21.3592,90376.0,13462.0,GSE156082-paralogs.csv
0,Lmna,Krt39,17.6349,29809.0,7224.0,GSE122865-paralogs.csv
1,Lmna,Krt75,22.323,29809.0,10559.0,GSE122865-paralogs.csv
2,Lmna,Krt26,17.7489,29809.0,9416.0,GSE122865-paralogs.csv
3,Lmna,Krt2,15.1344,29809.0,7480.0,GSE122865-paralogs.csv
4,Lmna,Krt24,17.7734,29809.0,5303.0,GSE122865-paralogs.csv
5,Lmna,Krt33a,21.2871,29809.0,5017.0,GSE122865-paralogs.csv
6,Lmna,Krt33b,20.0495,29809.0,6234.0,GSE122865-paralogs.csv
7,Lmna,Krt31,20.4327,29809.0,3905.0,GSE122865-paralogs.csv
8,Lmna,Krt81,24.1164,29809.0,4690.0,GSE122865-paralogs.csv
9,Lmna,Krt83,24.4259,29809.0,6382.0,GSE122865-paralogs.csv
10,Lmna,Krt86,23.4568,29809.0,6508.0,GSE122865-paralogs.csv
11,Lmna,Krt87,23.8384,29809.0,7766.0,GSE122865-paralogs.csv
12,Lmna,Krt25,17.713,29809.0,7435.0,GSE122865-paralogs.csv
13,Lmna,Krt7,24.5077,29809.0,19270.0,GSE122865-paralogs.csv
14,Lmna,Krt77,18.3566,29809.0,10974.0,GSE122865-paralogs.csv
15,Lmna,Krt71,21.5649,29809.0,9160.0,GSE122865-paralogs.csv
16,Lmna,Krt42,21.6814,29809.0,6989.0,GSE122865-paralogs.csv
17,Lmna,Krt72,20.9615,29809.0,10288.0,GSE122865-paralogs.csv
18,Lmna,Krt78,10.5805,29809.0,8286.0,GSE122865-paralogs.csv
19,Lmna,Krt34,21.1735,29809.0,4207.0,GSE122865-paralogs.csv
20,Lmna,Krt1,17.8964,29809.0,5368.0,GSE122865-paralogs.csv
21,Lmna,Krt82,22.093,29809.0,9453.0,GSE122865-paralogs.csv
22,Lmna,Krt9,11.1709,29809.0,6465.0,GSE122865-paralogs.csv
23,Lmna,Krt36,17.759,29809.0,3619.0,GSE122865-paralogs.csv
24,Lmna,Krt18,23.1678,29809.0,3847.0,GSE122865-paralogs.csv
25,Lmna,Krt90,23.7918,29809.0,10594.0,GSE122865-paralogs.csv
26,Lmna,Synm,7.23895,29809.0,29582.0,GSE122865-paralogs.csv
27,Lmna,Krt84,20.8955,29809.0,7794.0,GSE122865-paralogs.csv
28,Lmna,Des,25.5864,29809.0,8250.0,GSE122865-paralogs.csv
29,Lmna,Krt12,17.8645,29809.0,6593.0,GSE122865-paralogs.csv
30,Lmna,Krt5,21.0345,29809.0,5828.0,GSE122865-paralogs.csv
31,Lmna,Gm5478,20.0,29809.0,4360.0,GSE122865-paralogs.csv
32,Lmna,Krt79,21.6573,29809.0,10992.0,GSE122865-paralogs.csv
33,Lmna,Krt8,25.102,29809.0,7784.0,GSE122865-paralogs.csv
34,Lmna,Krt15,20.1754,29809.0,4170.0,GSE122865-paralogs.csv
35,Lmna,Krt13,19.9085,29809.0,4239.0,GSE122865-paralogs.csv
36,Lmna,Krt32,18.3223,29809.0,7426.0,GSE122865-paralogs.csv
37,Lmna,Krt76,18.1818,29809.0,8569.0,GSE122865-paralogs.csv
38,Lmna,Krt4,21.3333,29809.0,6200.0,GSE122865-paralogs.csv
39,Lmna,Krt73,22.0779,29809.0,9038.0,GSE122865-paralogs.csv
40,Lmna,Nes,3.86266,29809.0,9373.0,GSE122865-paralogs.csv
41,Lmna,Krt28,17.9654,29809.0,10031.0,GSE122865-paralogs.csv
42,Lmna,Bfsp2,17.7885,29809.0,55496.0,GSE122865-paralogs.csv
43,Lmna,Lmnb1,53.0612,29809.0,45611.0,GSE122865-paralogs.csv
44,Lmna,Krt40,17.7677,29809.0,5673.0,GSE122865-paralogs.csv
45,Lmna,Lmntd1,7.26392,29809.0,249185.0,GSE122865-paralogs.csv
46,Lmna,Vim,26.3948,29809.0,8899.0,GSE122865-paralogs.csv
47,Lmna,Krt35,18.6813,29809.0,4048.0,GSE122865-paralogs.csv
48,Lmna,Ina,23.9521,29809.0,10629.0,GSE122865-paralogs.csv
49,Lmna,Krt20,20.4176,29809.0,9747.0,GSE122865-paralogs.csv
50,Lmna,Krt23,19.9052,29809.0,15163.0,GSE122865-paralogs.csv
51,Lmna,Krt222,19.7279,29809.0,11324.0,GSE122865-paralogs.csv
52,Lmna,Gm49425,23.8659,29809.0,8253.0,GSE122865-paralogs.csv
53,Lmna,Gfap,27.2093,29809.0,13576.0,GSE122865-paralogs.csv
54,Lmna,Lmnb2,50.8943,29809.0,17042.0,GSE122865-paralogs.csv
55,Lmna,Krt17,22.6328,29809.0,4812.0,GSE122865-paralogs.csv
56,Lmna,Krt14,19.8347,29809.0,4386.0,GSE122865-paralogs.csv
57,Lmna,Krt16,20.2559,29809.0,2811.0,GSE122865-paralogs.csv
58,Lmna,Krt10,16.0428,29809.0,4110.0,GSE122865-paralogs.csv
59,Lmna,Krt6a,22.7848,29809.0,4397.0,GSE122865-paralogs.csv
60,Lmna,Krt6b,23.1047,29809.0,4264.0,GSE122865-paralogs.csv
61,Lmna,Gm5414,19.5652,29809.0,4160.0,GSE122865-paralogs.csv
62,Lmna,Krt27,18.3036,29809.0,5539.0,GSE122865-paralogs.csv
63,Lmna,Krt88,24.5614,29809.0,6163.0,GSE122865-paralogs.csv
64,Lmna,Nefm,15.0943,29809.0,42256.0,GSE122865-paralogs.csv
65,Lmna,Nefl,23.0203,29809.0,5232.0,GSE122865-paralogs.csv
66,Lmna,Krt19,20.8437,29809.0,7855.0,GSE122865-paralogs.csv
67,Lmna,Prph,24.0631,29809.0,3804.0,GSE122865-paralogs.csv
68,Lmna,Krt80,23.6726,29809.0,22718.0,GSE122865-paralogs.csv
0,MBD2,MBD1,14.5455,73063.0,14892.0,GSE121992-paralogs.csv
1,MBD2,MBD3,65.9794,73063.0,19269.0,GSE121992-paralogs.csv
2,MBD2,MBD3L5,29.8077,73063.0,2433.0,GSE121992-paralogs.csv
3,MBD2,MBD3L2,29.8077,73063.0,2414.0,GSE121992-paralogs.csv
4,MBD2,MBD3L1,35.567,73063.0,10963.0,GSE121992-paralogs.csv
5,MBD2,MBD3L2B,30.3922,73063.0,2462.0,GSE121992-paralogs.csv
6,MBD2,MBD3L4,29.8077,73063.0,2430.0,GSE121992-paralogs.csv
7,MBD2,MBD3L3,29.8077,73063.0,13458.0,GSE121992-paralogs.csv
0,RhoC,RHOB,84.1837,6307.0,2366.0,GSE175787-4-paralogs.csv
1,RhoC,RHOA,91.7098,6307.0,53859.0,GSE175787-4-paralogs.csv
2,RhoC,RHOD,45.7143,6307.0,15170.0,GSE175787-4-paralogs.csv
3,RhoC,CDC42,52.8796,6307.0,48733.0,GSE175787-4-paralogs.csv
4,RhoC,RHOJ,43.4579,6307.0,89394.0,GSE175787-4-paralogs.csv
5,RhoC,RHOQ,48.2927,6307.0,42882.0,GSE175787-4-paralogs.csv
6,RhoC,RND3,38.1148,6307.0,70816.0,GSE175787-4-paralogs.csv
7,RhoC,RHOT1,10.6222,6307.0,110920.0,GSE175787-4-paralogs.csv
8,RhoC,RHOBTB1,11.2069,6307.0,132002.0,GSE175787-4-paralogs.csv
9,RhoC,RHOH,40.8377,6307.0,55956.0,GSE175787-4-paralogs.csv
10,RhoC,RND1,35.3448,6307.0,8725.0,GSE175787-4-paralogs.csv
11,RhoC,RHOU,34.8837,6307.0,11185.0,GSE175787-4-paralogs.csv
12,RhoC,RHOF,45.4976,6307.0,25649.0,GSE175787-4-paralogs.csv
13,RhoC,RAC1,58.3333,6307.0,29440.0,GSE175787-4-paralogs.csv
14,RhoC,RAC3,55.7292,6307.0,2526.0,GSE175787-4-paralogs.csv
15,RhoC,RHOBTB3,12.766,6307.0,110861.0,GSE175787-4-paralogs.csv
16,RhoC,RND2,39.2071,6307.0,6810.0,GSE175787-4-paralogs.csv
17,RhoC,RHOT2,11.9741,6307.0,6074.0,GSE175787-4-paralogs.csv
18,RhoC,RHOBTB2,10.729,6307.0,33092.0,GSE175787-4-paralogs.csv
19,RhoC,RHOG,54.4503,6307.0,13981.0,GSE175787-4-paralogs.csv
20,RhoC,RAC2,55.2083,6307.0,34324.0,GSE175787-4-paralogs.csv
21,RhoC,RHOV,33.8983,6307.0,2020.0,GSE175787-4-paralogs.csv
0,RhoC,RHOB,84.1837,6307.0,2366.0,GSE175787-3-paralogs.csv
1,RhoC,RHOA,91.7098,6307.0,53859.0,GSE175787-3-paralogs.csv
2,RhoC,RHOD,45.7143,6307.0,15170.0,GSE175787-3-paralogs.csv
3,RhoC,CDC42,52.8796,6307.0,48733.0,GSE175787-3-paralogs.csv
4,RhoC,RHOJ,43.4579,6307.0,89394.0,GSE175787-3-paralogs.csv
5,RhoC,RHOQ,48.2927,6307.0,42882.0,GSE175787-3-paralogs.csv
6,RhoC,RND3,38.1148,6307.0,70816.0,GSE175787-3-paralogs.csv
7,RhoC,RHOT1,10.6222,6307.0,110920.0,GSE175787-3-paralogs.csv
8,RhoC,RHOBTB1,11.2069,6307.0,132002.0,GSE175787-3-paralogs.csv
9,RhoC,RHOH,40.8377,6307.0,55956.0,GSE175787-3-paralogs.csv
10,RhoC,RND1,35.3448,6307.0,8725.0,GSE175787-3-paralogs.csv
11,RhoC,RHOU,34.8837,6307.0,11185.0,GSE175787-3-paralogs.csv
12,RhoC,RHOF,45.4976,6307.0,25649.0,GSE175787-3-paralogs.csv
13,RhoC,RAC1,58.3333,6307.0,29440.0,GSE175787-3-paralogs.csv
14,RhoC,RAC3,55.7292,6307.0,2526.0,GSE175787-3-paralogs.csv
15,RhoC,RHOBTB3,12.766,6307.0,110861.0,GSE175787-3-paralogs.csv
16,RhoC,RND2,39.2071,6307.0,6810.0,GSE175787-3-paralogs.csv
17,RhoC,RHOT2,11.9741,6307.0,6074.0,GSE175787-3-paralogs.csv
18,RhoC,RHOBTB2,10.729,6307.0,33092.0,GSE175787-3-paralogs.csv
19,RhoC,RHOG,54.4503,6307.0,13981.0,GSE175787-3-paralogs.csv
20,RhoC,RAC2,55.2083,6307.0,34324.0,GSE175787-3-paralogs.csv
21,RhoC,RHOV,33.8983,6307.0,2020.0,GSE175787-3-paralogs.csv
0,P130,RBL1,51.4045,,99648.0,GSE128711-1-paralogs.csv
1,P130,RB1,26.6164,,295692.0,GSE128711-1-paralogs.csv
2,RB1,RBL1,23.5019,295692.0,99648.0,GSE128711-1-paralogs.csv
3,RB1,RBL2,21.6857,295692.0,57671.0,GSE128711-1-paralogs.csv
0,Fermt2,Fermt1,63.8109,71323.0,41517.0,GSE114212-3-paralogs.csv
1,Fermt2,Fermt3,54.4361,71323.0,20511.0,GSE114212-3-paralogs.csv
0,STAG2,STAG1,71.0652,462452.0,416167.0,GSE154086-2-paralogs.csv
1,STAG2,STAG3,49.9184,462452.0,36824.0,GSE154086-2-paralogs.csv
0,ATF7IP,ATF7IP2,25.9531,137255.0,157204.0,GSE86813-paralogs.csv
1,SETDB1,EZH2,13.9814,38481.0,77064.0,GSE86813-paralogs.csv
2,SETDB1,SETDB2,30.976,38481.0,50729.0,GSE86813-paralogs.csv
3,SETDB1,SETD2,5.57722,38481.0,147685.0,GSE86813-paralogs.csv
4,SETDB1,KMT2B,4.60405,38481.0,20907.0,GSE86813-paralogs.csv
5,SETDB1,KMT2A,3.72608,38481.0,90376.0,GSE86813-paralogs.csv
6,SETDB1,NSD3,8.00278,38481.0,112568.0,GSE86813-paralogs.csv
7,SETDB1,SETD1B,5.90031,38481.0,28647.0,GSE86813-paralogs.csv
8,SETDB1,SETD1A,5.79965,38481.0,27370.0,GSE86813-paralogs.csv
9,SETDB1,EHMT1,15.5624,38481.0,251024.0,GSE86813-paralogs.csv
10,SETDB1,KMT2D,2.49232,38481.0,41819.0,GSE86813-paralogs.csv
11,SETDB1,EZH1,14.7256,38481.0,44774.0,GSE86813-paralogs.csv
12,SETDB1,NSD1,5.26706,38481.0,168383.0,GSE86813-paralogs.csv
13,SETDB1,SETBP1,4.198,38481.0,388337.0,GSE86813-paralogs.csv
14,SETDB1,EHMT2,14.4628,38481.0,17939.0,GSE86813-paralogs.csv
15,SETDB1,ASH1L,4.58839,38481.0,227894.0,GSE86813-paralogs.csv
16,SETDB1,NSD2,8.57143,38481.0,110814.0,GSE86813-paralogs.csv
17,SETDB1,KMT2C,2.81002,38481.0,301722.0,GSE86813-paralogs.csv
18,SETDB1,SUV39H2,25.3659,38481.0,25495.0,GSE86813-paralogs.csv
19,SETDB1,SUV39H1,26.4563,38481.0,13462.0,GSE86813-paralogs.csv
0,BRD9,YBEY,20.3593,42510.0,11409.0,GSE125775-2-paralogs.csv
1,BRD9,BRD7,33.7942,42510.0,55501.0,GSE125775-2-paralogs.csv
0,RB1,RBL1,23.5019,295692.0,99648.0,GSE84504-2-paralogs.csv
1,RB1,RBL2,21.6857,295692.0,57671.0,GSE84504-2-paralogs.csv
0,SIX6,SIX2,47.7663,3704.0,4270.0,GSE148658-paralogs.csv
1,SIX6,SIX3,60.241,3704.0,4369.0,GSE148658-paralogs.csv
2,SIX6,SIX4,15.621,3704.0,14812.0,GSE148658-paralogs.csv
3,SIX6,SIX1,48.9437,3704.0,14838.0,GSE148658-paralogs.csv
4,SIX6,SIX5,16.3735,3704.0,4467.0,GSE148658-paralogs.csv
5,SIX6,ANHX,13.4576,3704.0,17565.0,GSE148658-paralogs.csv
0,Zfp532,Zfp65,23.3333,109531.0,23864.0,GSE145653-1-paralogs.csv
1,Smg7,Smg5,19.8623,65651.0,26078.0,GSE145653-1-paralogs.csv
2,Etv5,Elk3,15.8924,58410.0,63721.0,GSE145653-1-paralogs.csv
3,Etv5,Spib,22.5352,58410.0,6078.0,GSE145653-1-paralogs.csv
4,Etv5,Gabpa,18.9427,58410.0,28854.0,GSE145653-1-paralogs.csv
5,Etv5,Erfl,18.4659,58410.0,17049.0,GSE145653-1-paralogs.csv
6,Etv5,Etv3,13.2554,58410.0,14749.0,GSE145653-1-paralogs.csv
7,Etv5,Spic,19.8347,58410.0,10243.0,GSE145653-1-paralogs.csv
8,Etv5,Elf5,20.9559,58410.0,39301.0,GSE145653-1-paralogs.csv
9,Etv5,Elf1,11.6013,58410.0,101300.0,GSE145653-1-paralogs.csv
10,Etv5,Ets1,21.281,58410.0,121599.0,GSE145653-1-paralogs.csv
11,Etv5,Elf3,15.0895,58410.0,4993.0,GSE145653-1-paralogs.csv
12,Etv5,Etv1,62.2642,58410.0,91104.0,GSE145653-1-paralogs.csv
13,Etv5,Spi1,23.1618,58410.0,33366.0,GSE145653-1-paralogs.csv
14,Etv5,Etv6,15.8763,58410.0,234458.0,GSE145653-1-paralogs.csv
15,Etv5,Etv3l,15.4494,58410.0,11010.0,GSE145653-1-paralogs.csv
16,Etv5,Etv2,18.806,58410.0,2236.0,GSE145653-1-paralogs.csv
17,Etv5,Elf2,12.6476,58410.0,87943.0,GSE145653-1-paralogs.csv
18,Etv5,Elk4,16.5116,58410.0,25005.0,GSE145653-1-paralogs.csv
19,Etv5,Erg,18.93,58410.0,227424.0,GSE145653-1-paralogs.csv
20,Etv5,Fev,27.8481,58410.0,3910.0,GSE145653-1-paralogs.csv
21,Etv5,Fli1,20.354,58410.0,120657.0,GSE145653-1-paralogs.csv
22,Etv5,Ehf,18.3333,58410.0,39845.0,GSE145653-1-paralogs.csv
23,Etv5,Etv4,51.2346,58410.0,15629.0,GSE145653-1-paralogs.csv
24,Etv5,Elf4,10.3817,58410.0,52086.0,GSE145653-1-paralogs.csv
25,Etv5,Ets2,20.2991,58410.0,19153.0,GSE145653-1-paralogs.csv
26,Etv5,Spdef,21.8462,58410.0,14603.0,GSE145653-1-paralogs.csv
27,Etv5,Erf,12.7042,58410.0,8200.0,GSE145653-1-paralogs.csv
28,Etv5,Elk1,15.3846,58410.0,17213.0,GSE145653-1-paralogs.csv
29,Usp7,Usp8,8.06599,102713.0,51969.0,GSE145653-1-paralogs.csv
30,Usp7,Usp51,11.1952,102713.0,2947.0,GSE145653-1-paralogs.csv
31,Usp7,Usp1,10.8418,102713.0,11733.0,GSE145653-1-paralogs.csv
32,Usp7,Usp22,13.7143,102713.0,23270.0,GSE145653-1-paralogs.csv
33,Usp7,Usp16,9.33333,102713.0,28814.0,GSE145653-1-paralogs.csv
34,Usp7,Usp5,12.704,102713.0,14465.0,GSE145653-1-paralogs.csv
35,Usp7,Usp32,6.23441,102713.0,155719.0,GSE145653-1-paralogs.csv
36,Usp7,Usp2,14.7011,102713.0,28606.0,GSE145653-1-paralogs.csv
37,Usp7,Usp45,10.2091,102713.0,70716.0,GSE145653-1-paralogs.csv
38,Usp7,Usp19,7.69784,102713.0,11735.0,GSE145653-1-paralogs.csv
39,Usp7,Usp34,3.72016,102713.0,183665.0,GSE145653-1-paralogs.csv
40,Usp7,Usp9x,5.01175,102713.0,101830.0,GSE145653-1-paralogs.csv
41,Usp7,Usp9y,4.73396,102713.0,160821.0,GSE145653-1-paralogs.csv
42,Usp7,Usp48,21.1027,102713.0,64782.0,GSE145653-1-paralogs.csv
43,Usp7,Usp11,9.01194,102713.0,16633.0,GSE145653-1-paralogs.csv
44,Usp7,Usp40,10.0405,102713.0,63432.0,GSE145653-1-paralogs.csv
45,Usp7,Usp27x,15.0685,102713.0,4556.0,GSE145653-1-paralogs.csv
46,Usp7,Usp21,13.2509,102713.0,6045.0,GSE145653-1-paralogs.csv
47,Usp7,Usp33,12.1012,102713.0,47139.0,GSE145653-1-paralogs.csv
48,Usp7,Usp28,9.70504,102713.0,57142.0,GSE145653-1-paralogs.csv
49,Usp7,Usp49,12.9927,102713.0,56048.0,GSE145653-1-paralogs.csv
50,Usp7,Usp4,8.93971,102713.0,44692.0,GSE145653-1-paralogs.csv
51,Usp7,Usp35,9.01883,102713.0,22640.0,GSE145653-1-paralogs.csv
52,Usp7,Usp17ld,14.1284,102713.0,2768.0,GSE145653-1-paralogs.csv
53,Usp7,Usp17lc,14.1284,102713.0,4808.0,GSE145653-1-paralogs.csv
54,Usp7,Usp17le,14.0221,102713.0,9421.0,GSE145653-1-paralogs.csv
55,Usp7,Usp17la,15.7795,102713.0,5658.0,GSE145653-1-paralogs.csv
56,Usp7,Usp17lb,16.6667,102713.0,2346.0,GSE145653-1-paralogs.csv
57,Usp7,Usp44,12.3769,102713.0,26533.0,GSE145653-1-paralogs.csv
58,Usp7,Usp43,9.09894,102713.0,67630.0,GSE145653-1-paralogs.csv
59,Usp7,Usp24,4.88923,102713.0,125109.0,GSE145653-1-paralogs.csv
60,Usp7,Usp37,7.66088,102713.0,108773.0,GSE145653-1-paralogs.csv
61,Usp7,Usp14,13.1846,102713.0,52053.0,GSE145653-1-paralogs.csv
62,Usp7,Usp47,10.1744,102713.0,88157.0,GSE145653-1-paralogs.csv
63,Usp7,Usp50,18.4615,102713.0,74374.0,GSE145653-1-paralogs.csv
64,Usp7,Usp31,7.51488,102713.0,65232.0,GSE145653-1-paralogs.csv
65,Usp7,Usp13,12.2378,102713.0,120525.0,GSE145653-1-paralogs.csv
66,Usp7,Usp38,9.78887,102713.0,34195.0,GSE145653-1-paralogs.csv
67,Usp7,Usp42,7.6284,102713.0,21955.0,GSE145653-1-paralogs.csv
68,Usp7,Usp15,8.8685,102713.0,91989.0,GSE145653-1-paralogs.csv
69,Usp7,Usp29,8.28539,102713.0,236641.0,GSE145653-1-paralogs.csv
70,Usp7,Usp26,7.18563,102713.0,47274.0,GSE145653-1-paralogs.csv
71,Usp7,Usp10,9.20555,102713.0,47200.0,GSE145653-1-paralogs.csv
72,Usp7,Usp3,13.6538,102713.0,78505.0,GSE145653-1-paralogs.csv
73,Usp7,Usp30,13.5397,102713.0,59259.0,GSE145653-1-paralogs.csv
74,Usp7,Usp36,9.19854,102713.0,30593.0,GSE145653-1-paralogs.csv
75,Usp7,Usp20,11.2445,102713.0,41307.0,GSE145653-1-paralogs.csv
76,Usp7,Usp18,19.2935,102713.0,25011.0,GSE145653-1-paralogs.csv
77,Usp7,Usp25,9.24444,102713.0,103074.0,GSE145653-1-paralogs.csv
78,Fbxw7,Wdr54,18.8623,163930.0,7037.0,GSE145653-1-paralogs.csv
79,Fbxw7,Fbxo36,17.0213,163930.0,60646.0,GSE145653-1-paralogs.csv
80,Fbxw7,Fbxo16,13.7725,163930.0,57355.0,GSE145653-1-paralogs.csv
81,Fbxw7,Fbxw24,11.8026,163930.0,24941.0,GSE145653-1-paralogs.csv
82,Fbxw7,Fbxw28,12.8755,163930.0,16773.0,GSE145653-1-paralogs.csv
83,Fbxw7,Fbxw21,12.3932,163930.0,22594.0,GSE145653-1-paralogs.csv
84,Fbxw7,Fbxw26,12.0172,163930.0,28523.0,GSE145653-1-paralogs.csv
85,Fbxw7,Fbxw25,12.4464,163930.0,19530.0,GSE145653-1-paralogs.csv
86,Fbxw7,Fbxw13,11.1588,163930.0,16748.0,GSE145653-1-paralogs.csv
87,Fbxw7,Fbxw20,13.4615,163930.0,17322.0,GSE145653-1-paralogs.csv
88,Fbxw7,Fbxw14,12.8755,163930.0,16886.0,GSE145653-1-paralogs.csv
89,Fbxw7,Fbxw16,12.7155,163930.0,16824.0,GSE145653-1-paralogs.csv
90,Fbxw7,Fbxw22,12.6609,163930.0,25896.0,GSE145653-1-paralogs.csv
91,Fbxw7,Fbxw15,12.4464,163930.0,15660.0,GSE145653-1-paralogs.csv
92,Fbxw7,Fbxw19,12.4464,163930.0,19221.0,GSE145653-1-paralogs.csv
93,Fbxw7,Fbxw27,11.588,163930.0,24625.0,GSE145653-1-paralogs.csv
94,Fbxw7,Fbxw18,11.9403,163930.0,25966.0,GSE145653-1-paralogs.csv
95,Fbxw7,Fbxw8,13.7124,163930.0,90499.0,GSE145653-1-paralogs.csv
96,Fbxw7,Fbxw9,18.9956,163930.0,7069.0,GSE145653-1-paralogs.csv
97,Fbxw7,Traf7,17.0404,163930.0,19376.0,GSE145653-1-paralogs.csv
98,Fbxw7,Btrc,23.6364,163930.0,166279.0,GSE145653-1-paralogs.csv
99,Fbxw7,Fbxw17,12.8755,163930.0,15916.0,GSE145653-1-paralogs.csv
100,Fbxw7,Wdr49,12.2535,163930.0,207168.0,GSE145653-1-paralogs.csv
101,Fbxw7,Fbxw11,24.5115,163930.0,104092.0,GSE145653-1-paralogs.csv
102,Fbxw7,Efcab8,8.31444,163930.0,64820.0,GSE145653-1-paralogs.csv
103,Fbxw7,Wdr64,9.76059,163930.0,117141.0,GSE145653-1-paralogs.csv
104,Fbxw7,Wdr86,27.6316,163930.0,18989.0,GSE145653-1-paralogs.csv
105,Fbxw7,Wdr95,13.9031,163930.0,83215.0,GSE145653-1-paralogs.csv
106,Hprt,Pgm2l1,9.33977,33522.0,51474.0,GSE145653-1-paralogs.csv
107,Hprt,Pgm3,6.27306,33522.0,17465.0,GSE145653-1-paralogs.csv
108,Hprt,Pgm2,9.67742,33522.0,35401.0,GSE145653-1-paralogs.csv
